Game Version,Update Date,Team Avatar,Team Name,ID,Overall,Attack,Midfield,Defence,Transfer budget,Club worth,Speed,Dribbling,Passing,Positioning,Crossing,Shooting,Aggression,Pressure,Team width,Defender line,Domestic prestige,International prestige,Players,Starting XI average age,Whole team average age
FIFA 22,Aug 18 2022,https://cdn.sofifa.net/meta/team/13/60.png,Everton,7,78,78,78,77,€49M,€572.5M,Slow,Little,Short,Organised,Little,Little,Contain,Deep,Narrow,Cover,6,5,33,25.73,25.55
FIFA 22,Aug 18 2022,https://cdn.sofifa.net/meta/team/29/60.png,Wolverhampton Wanderers,110,78,78,80,78,€45M,€416.5M,Slow,Little,Short,Organised,Little,Little,Contain,Deep,Narrow,Cover,5,4,33,27.73,23.58
FIFA 22,Aug 18 2022,https://cdn.sofifa.net/meta/team/20/60.png,Newcastle United,13,77,78,77,77,€30M,€505M,Slow,Little,Short,Organised,Little,Little,Contain,Deep,Narrow,Cover,4,3,33,27.00,26.30
FIFA 22,Aug 18 2022,https://cdn.sofifa.net/meta/team/27/60.png,Burnley,1796,76,77,75,76,€22M,€378.5M,Slow,Little,Short,Organised,Little,Little,Contain,Deep,Narrow,Cover,2,1,33,26.36,26.33
FIFA 22,Aug 18 2022,https://cdn.sofifa.net/meta/team/51/60.png,Crystal Palace,1799,76,77,76,75,€30M,€410.5M,Slow,Little,Short,Organised,Little,Little,Contain,Deep,Narrow,Cover,3,2,33,26.45,25.09
FIFA 22,Aug 18 2022,https://cdn.sofifa.net/meta/team/71/60.png,Leeds United,8,76,77,77,75,€32.5M,€411.5M,Slow,Little,Short,Organised,Little,Little,Contain,Deep,Narrow,Cover,5,2,32,26.00,22.47
FIFA 22,Aug 18 2022,https://cdn.sofifa.net/meta/team/78/60.png,Brighton & Hove Albion,1808,76,75,73,77,€28M,€383.3M,Slow,Little,Short,Organised,Little,Little,Contain,Deep,Narrow,Cover,2,1,33,24.82,22.76
FIFA 22,Aug 18 2022,https://cdn.sofifa.net/meta/team/65/60.png,Southampton,17,76,75,76,76,€32.5M,€455.5M,Slow,Little,Short,Organised,Little,Little,Contain,Deep,Narrow,Cover,4,3,32,25.45,24.16
FIFA 22,Aug 18 2022,https://cdn.sofifa.net/meta/team/18706/60.png,Scotland,1359,76,73,76,77,€0,€0,Slow,Little,Short,Organised,Little,Little,Contain,Deep,Narrow,Cover,10,4,23,25.82,26.17
FIFA 22,Aug 18 2022,https://cdn.sofifa.net/meta/team/25/60.png,Watford,1795,74,74,75,74,€30M,€380.5M,Slow,Little,Short,Organised,Little,Little,Contain,Deep,Narrow,Cover,3,2,33,28.45,26.03
FIFA 22,Aug 18 2022,https://cdn.sofifa.net/meta/team/62/60.png,Rangers,86,74,73,74,74,€8.3M,€55M,Slow,Little,Short,Organised,Little,Little,Contain,Deep,Narrow,Cover,9,3,28,28.09,26.11
FIFA 22,Aug 18 2022,https://cdn.sofifa.net/meta/team/236/60.png,Brentford,1925,74,74,75,74,€18M,€185.5M,Slow,Little,Short,Organised,Little,Little,Contain,Deep,Narrow,Cover,1,1,33,25.27,23.45
FIFA 22,Aug 18 2022,https://cdn.sofifa.net/meta/team/11/60.png,Fulham,144,74,78,74,72,€15.8M,€120M,Slow,Little,Short,Organised,Little,Little,Contain,Deep,Narrow,Cover,9,1,30,25.09,25.03
FIFA 22,Aug 18 2022,https://cdn.sofifa.net/meta/team/33/60.png,Norwich City,1792,73,75,73,73,€20M,€326M,Slow,Little,Short,Organised,Little,Little,Contain,Deep,Narrow,Cover,1,1,33,25.55,23.58
FIFA 22,Aug 18 2022,https://cdn.sofifa.net/meta/team/21/60.png,Sheffield United,1794,73,73,73,73,€13.3M,€160M,Slow,Little,Short,Organised,Little,Little,Contain,Deep,Narrow,Cover,8,1,30,28.45,25.23
FIFA 22,Aug 18 2022,https://cdn.sofifa.net/meta/team/18654/60.png,Republic of Ireland,1355,73,69,73,74,€0,€0,Slow,Little,Short,Organised,Little,Little,Contain,Deep,Narrow,Cover,10,5,23,26.82,25.13
FIFA 22,Aug 18 2022,https://cdn.sofifa.net/meta/team/53/60.png,Celtic,78,73,73,74,73,€14.6M,€65M,Slow,Little,Short,Organised,Little,Little,Contain,Deep,Narrow,Cover,10,4,28,25.18,24.68
FIFA 22,Aug 18 2022,https://cdn.sofifa.net/meta/team/52/60.png,AFC Bournemouth,1943,73,73,74,72,€11.8M,€110M,Slow,Little,Short,Organised,Little,Little,Contain,Deep,Narrow,Cover,8,1,30,23.55,24.17
FIFA 22,Aug 18 2022,https://cdn.sofifa.net/meta/team/2/60.png,Blackburn Rovers,3,71,72,72,71,€9.2M,€35M,Slow,Little,Short,Organised,Little,Little,Contain,Deep,Narrow,Cover,5,1,30,23.73,23.00
FIFA 22,Aug 18 2022,https://cdn.sofifa.net/meta/team/63/60.png,Nottingham Forest,14,71,71,72,71,€14.6M,€65M,Slow,Little,Short,Organised,Little,Little,Contain,Deep,Narrow,Cover,6,1,30,23.45,24.13
FIFA 22,Aug 18 2022,https://cdn.sofifa.net/meta/team/47/60.png,Queens Park Rangers,15,71,71,71,70,€5.1M,€24M,Slow,Little,Short,Organised,Little,Little,Contain,Deep,Narrow,Cover,4,1,30,28.09,26.10
FIFA 22,Aug 18 2022,https://cdn.sofifa.net/meta/team/10/60.png,West Bromwich Albion,109,71,71,72,71,€13.7M,€140M,Slow,Little,Short,Organised,Little,Little,Contain,Deep,Narrow,Cover,9,1,30,26.45,24.10
FIFA 22,Aug 18 2022,https://cdn.sofifa.net/meta/team/23/60.png,Reading,1793,70,72,70,70,€5.9M,€40M,Slow,Little,Short,Organised,Little,Little,Contain,Deep,Narrow,Cover,7,1,30,28.09,24.10
FIFA 22,Aug 18 2022,https://cdn.sofifa.net/meta/team/18696/60.png,Northern Ireland,110081,70,65,70,71,€0,€0,Slow,Little,Short,Organised,Little,Little,Contain,Deep,Narrow,Cover,10,2,23,28.55,27.39
FIFA 22,Aug 18 2022,https://cdn.sofifa.net/meta/team/117/60.png,Coventry City,1800,70,70,72,69,€4.6M,€14M,Slow,Little,Short,Organised,Little,Little,Contain,Deep,Narrow,Cover,3,1,30,25.27,23.67
FIFA 22,Aug 18 2022,https://cdn.sofifa.net/meta/team/99/60.png,Preston North End,1801,70,68,71,69,€4.7M,€20M,Slow,Little,Short,Organised,Little,Little,Contain,Deep,Narrow,Cover,5,1,30,24.36,24.80
FIFA 22,Aug 18 2022,https://cdn.sofifa.net/meta/team/7/60.png,Middlesbrough,12,70,71,70,70,€7.7M,€65M,Slow,Little,Short,Organised,Little,Little,Contain,Deep,Narrow,Cover,5,1,30,26.27,25.07
FIFA 22,Aug 18 2022,https://cdn.sofifa.net/meta/team/26/60.png,Stoke City,1806,70,70,71,70,€5.8M,€55M,Slow,Little,Short,Organised,Little,Little,Contain,Deep,Narrow,Cover,5,1,30,26.91,25.27
FIFA 22,Aug 18 2022,https://cdn.sofifa.net/meta/team/64/60.png,Millwall,97,70,70,69,70,€4.3M,€22M,Slow,Little,Short,Organised,Little,Little,Contain,Deep,Narrow,Cover,4,1,28,26.09,25.36
FIFA 22,Aug 18 2022,https://cdn.sofifa.net/meta/team/251/60.png,Huddersfield Town,1939,70,69,69,70,€5.1M,€45M,Slow,Little,Short,Organised,Little,Little,Contain,Deep,Narrow,Cover,4,1,30,24.73,24.60
FIFA 22,Aug 18 2022,https://cdn.sofifa.net/meta/team/12/60.png,Birmingham City,88,69,70,69,69,€7.1M,€22M,Slow,Little,Short,Organised,Little,Little,Contain,Deep,Narrow,Cover,4,1,30,26.55,24.30
FIFA 22,Aug 18 2022,https://cdn.sofifa.net/meta/team/122/60.png,Bristol City,1919,69,68,69,70,€7.8M,€60M,Slow,Little,Short,Organised,Little,Little,Contain,Deep,Narrow,Cover,6,1,29,25.18,23.97
FIFA 22,Aug 18 2022,https://cdn.sofifa.net/meta/team/115/60.png,Luton Town,1923,69,69,69,69,€3M,€8M,Slow,Little,Short,Organised,Little,Little,Contain,Deep,Narrow,Cover,2,1,30,26.09,25.50
FIFA 22,Aug 18 2022,https://cdn.sofifa.net/meta/team/314/60.png,Hearts,80,68,68,67,68,€2.3M,€7.7M,Slow,Little,Short,Organised,Little,Little,Contain,Deep,Narrow,Cover,5,1,21,27.27,25.67
FIFA 22,Aug 18 2022,https://cdn.sofifa.net/meta/team/24/60.png,Derby County,91,68,66,69,67,€5.6M,€50M,Slow,Little,Short,Organised,Little,Little,Contain,Deep,Narrow,Cover,4,1,30,24.18,22.60
FIFA 22,Aug 18 2022,https://cdn.sofifa.net/meta/team/54/60.png,Barnsley,1932,68,68,68,68,€5.8M,€20M,Slow,Little,Short,Organised,Little,Little,Contain,Deep,Narrow,Cover,6,1,30,22.55,21.90
FIFA 22,Aug 18 2022,https://cdn.sofifa.net/meta/team/22/60.png,Hull City,1952,68,69,66,66,€3.9M,€12M,Slow,Little,Short,Organised,Little,Little,Contain,Deep,Narrow,Cover,2,1,30,23.27,23.27
FIFA 22,Aug 18 2022,https://cdn.sofifa.net/meta/team/138/60.png,Rotherham United,1797,67,68,68,66,€1.8M,€4M,Slow,Little,Short,Organised,Little,Little,Contain,Deep,Narrow,Cover,8,1,24,24.45,25.17
FIFA 22,Aug 18 2022,https://cdn.sofifa.net/meta/team/56/60.png,Sheffield Wednesday,1807,67,66,68,67,€5M,€43.6M,Slow,Little,Short,Organised,Little,Little,Contain,Deep,Narrow,Cover,5,1,28,28.09,25.68
FIFA 22,Aug 18 2022,https://cdn.sofifa.net/meta/team/17/60.png,Wigan Athletic,1917,67,67,68,67,€2.4M,€9M,Slow,Little,Short,Organised,Little,Little,Contain,Deep,Narrow,Cover,2,1,28,27.09,25.64
FIFA 22,Aug 18 2022,https://cdn.sofifa.net/meta/team/28/60.png,Blackpool,1926,67,67,69,67,€2.1M,€5M,Slow,Little,Short,Organised,Little,Little,Contain,Deep,Narrow,Cover,1,1,30,25.82,24.47
FIFA 22,Aug 18 2022,https://cdn.sofifa.net/meta/team/254/60.png,Peterborough United,1938,67,69,67,67,€2.7M,€7M,Slow,Little,Short,Organised,Little,Little,Contain,Deep,Narrow,Cover,1,1,30,24.36,22.80
FIFA 22,Aug 18 2022,https://cdn.sofifa.net/meta/team/273/60.png,Aberdeen,77,66,68,66,65,€2.3M,€7.5M,Slow,Little,Short,Organised,Little,Little,Contain,Deep,Narrow,Cover,7,2,24,25.45,24.54
FIFA 22,Aug 18 2022,https://cdn.sofifa.net/meta/team/66/60.png,Hibernian,81,66,61,65,66,€3M,€8M,Slow,Little,Short,Organised,Little,Little,Contain,Deep,Narrow,Cover,7,1,26,23.73,24.50
FIFA 22,Aug 18 2022,https://cdn.sofifa.net/meta/team/116/60.png,Ipswich Town,94,66,66,66,66,€2.8M,€6.5M,Slow,Little,Short,Organised,Little,Little,Contain,Deep,Narrow,Cover,9,1,28,24.45,24.32
FIFA 22,Aug 18 2022,https://cdn.sofifa.net/meta/team/3/60.png,Sunderland,106,66,67,66,66,€5.4M,€13M,Slow,Little,Short,Organised,Little,Little,Contain,Deep,Narrow,Cover,9,2,28,24.00,23.36
FIFA 22,Aug 18 2022,https://cdn.sofifa.net/meta/team/110/60.png,Plymouth Argyle,1929,66,64,66,66,€1.3M,€3.1M,Slow,Little,Short,Organised,Little,Little,Contain,Deep,Narrow,Cover,9,1,27,25.45,23.07
FIFA 22,Aug 18 2022,https://cdn.sofifa.net/meta/team/183/60.png,Wycombe Wanderers,1933,66,67,66,66,€750K,€3.5M,Slow,Little,Short,Organised,Little,Little,Contain,Deep,Narrow,Cover,4,1,25,28.27,26.04
FIFA 22,Aug 18 2022,https://cdn.sofifa.net/meta/team/5/60.png,Portsmouth,1790,66,66,65,66,€2M,€4.5M,Slow,Little,Short,Organised,Little,Little,Contain,Deep,Narrow,Cover,9,1,25,24.55,23.76
FIFA 22,Aug 18 2022,https://cdn.sofifa.net/meta/team/16/60.png,Bolton Wanderers,4,65,66,65,64,€500K,€5M,Slow,Little,Short,Organised,Little,Little,Contain,Deep,Narrow,Cover,8,1,28,24.27,25.29
FIFA 22,Aug 18 2022,https://cdn.sofifa.net/meta/team/341/60.png,Milton Keynes Dons,1798,65,67,64,65,€1.5M,€3.8M,Slow,Little,Short,Organised,Little,Little,Contain,Deep,Narrow,Cover,5,1,25,23.27,22.36
FIFA 22,Aug 18 2022,https://cdn.sofifa.net/meta/team/309/60.png,Motherwell,83,65,64,64,64,€900K,€3.8M,Slow,Little,Short,Organised,Little,Little,Contain,Deep,Narrow,Cover,5,1,26,25.36,25.38
FIFA 22,Aug 18 2022,https://cdn.sofifa.net/meta/team/4/60.png,Charlton Athletic,89,65,66,66,65,€2.8M,€8M,Slow,Little,Short,Organised,Little,Little,Contain,Deep,Narrow,Cover,2,1,28,25.27,25.11
FIFA 22,Aug 18 2022,https://cdn.sofifa.net/meta/team/297/60.png,Oxford United,1951,65,65,66,65,€1M,€3.6M,Slow,Little,Short,Organised,Little,Little,Contain,Deep,Narrow,Cover,6,1,28,24.55,25.29
FIFA 22,Aug 18 2022,https://cdn.sofifa.net/meta/team/282/60.png,Dundee United,181,65,65,64,62,€800K,€4M,Slow,Little,Short,Organised,Little,Little,Contain,Deep,Narrow,Cover,5,1,26,24.91,24.46
FIFA 22,Aug 18 2022,https://cdn.sofifa.net/meta/team/258/60.png,Livingston,621,64,65,64,64,€650K,€3.4M,Slow,Little,Short,Organised,Little,Little,Contain,Deep,Narrow,Cover,3,1,25,24.55,24.48
FIFA 22,Aug 18 2022,https://cdn.sofifa.net/meta/team/246/60.png,Ross County,631,64,63,65,63,€600K,€3.9M,Slow,Little,Short,Organised,Little,Little,Contain,Deep,Narrow,Cover,2,1,25,25.55,23.76
FIFA 22,Aug 18 2022,https://cdn.sofifa.net/meta/team/154/60.png,Shrewsbury Town,127,64,64,65,64,€750K,€3.7M,Slow,Little,Short,Organised,Little,Little,Contain,Deep,Narrow,Cover,5,1,24,26.64,24.17
FIFA 22,Aug 18 2022,https://cdn.sofifa.net/meta/team/317/60.png,Fleetwood Town,112260,64,63,61,61,€750K,€3.4M,Slow,Little,Short,Organised,Little,Little,Contain,Deep,Narrow,Cover,6,1,28,23.36,24.00
FIFA 22,Aug 18 2022,https://cdn.sofifa.net/meta/team/305/60.png,Lincoln City,149,64,64,64,63,€1.3M,€3.4M,Slow,Little,Short,Organised,Little,Little,Contain,Deep,Narrow,Cover,7,1,28,23.27,22.89
FIFA 22,Aug 18 2022,https://cdn.sofifa.net/meta/team/232/60.png,Cambridge United,1944,64,66,64,64,€500K,€1.7M,Slow,Little,Short,Organised,Little,Little,Contain,Deep,Narrow,Cover,3,1,28,26.00,23.36
FIFA 22,Aug 18 2022,https://cdn.sofifa.net/meta/team/150/60.png,Burton Albion,15015,64,65,64,63,€750K,€5M,Slow,Little,Short,Organised,Little,Little,Contain,Deep,Narrow,Cover,7,1,25,25.55,24.08
FIFA 22,Aug 18 2022,https://cdn.sofifa.net/meta/team/284/60.png,Dundee,180,64,65,64,64,€750K,€3.8M,Slow,Little,Short,Organised,Little,Little,Contain,Deep,Narrow,Cover,3,1,26,25.45,25.65
FIFA 22,Aug 18 2022,https://cdn.sofifa.net/meta/team/734/60.png,St. Johnstone,100804,64,63,64,65,€700K,€4.4M,Slow,Little,Short,Organised,Little,Little,Contain,Deep,Narrow,Cover,5,1,28,26.91,25.79
FIFA 22,Aug 18 2022,https://cdn.sofifa.net/meta/team/496/60.png,St. Mirren,100805,64,64,65,64,€750K,€3.6M,Slow,Little,Short,Organised,Little,Little,Contain,Deep,Narrow,Cover,2,1,20,26.64,26.20
FIFA 22,Aug 18 2022,https://cdn.sofifa.net/meta/team/129/60.png,Salford City,113926,63,64,62,63,€1.5M,€2.4M,Slow,Little,Short,Organised,Little,Little,Contain,Deep,Narrow,Cover,8,1,27,25.82,24.56
FIFA 22,Aug 18 2022,https://cdn.sofifa.net/meta/team/307/60.png,Gillingham,1802,63,62,64,63,€1M,€3.4M,Slow,Little,Short,Organised,Little,Little,Contain,Deep,Narrow,Cover,5,1,25,26.36,24.04
FIFA 22,Aug 18 2022,https://cdn.sofifa.net/meta/team/137/60.png,Bradford City,1804,63,62,63,62,€1.3M,€3.2M,Slow,Little,Short,Organised,Little,Little,Contain,Deep,Narrow,Cover,9,1,28,25.73,25.57
FIFA 22,Aug 18 2022,https://cdn.sofifa.net/meta/team/177/60.png,Forest Green Rovers,561,63,62,63,64,€1M,€2.3M,Slow,Little,Short,Organised,Little,Little,Contain,Deep,Narrow,Cover,7,1,23,24.27,23.09
FIFA 22,Aug 18 2022,https://cdn.sofifa.net/meta/team/207/60.png,Shamrock Rovers,306,63,64,63,63,€750K,€1.3M,Slow,Little,Short,Organised,Little,Little,Contain,Deep,Narrow,Cover,10,2,21,28.36,26.71
FIFA 22,Aug 18 2022,https://cdn.sofifa.net/meta/team/772/60.png,Morecambe,357,63,64,64,63,€500K,€2.3M,Slow,Little,Short,Organised,Little,Little,Contain,Deep,Narrow,Cover,1,1,25,26.73,25.12
FIFA 22,Aug 18 2022,https://cdn.sofifa.net/meta/team/301/60.png,AFC Wimbledon,112259,63,63,64,62,€500K,€4M,Slow,Little,Short,Organised,Little,Little,Contain,Deep,Narrow,Cover,2,1,28,23.55,21.82
FIFA 22,Aug 18 2022,https://cdn.sofifa.net/meta/team/348/60.png,Port Vale,1928,63,62,63,63,€750K,€3.4M,Slow,Little,Short,Organised,Little,Little,Contain,Deep,Narrow,Cover,4,1,26,26.73,25.27
FIFA 22,Aug 18 2022,https://cdn.sofifa.net/meta/team/221/60.png,Northampton Town,1930,63,61,63,64,€1M,€3M,Slow,Little,Short,Organised,Little,Little,Contain,Deep,Narrow,Cover,7,1,25,24.45,23.44
FIFA 22,Aug 18 2022,https://cdn.sofifa.net/meta/team/235/60.png,Doncaster Rovers,142,63,62,64,63,€1.3M,€4M,Slow,Little,Short,Organised,Little,Little,Contain,Deep,Narrow,Cover,7,1,28,24.27,23.82
FIFA 22,Aug 18 2022,https://cdn.sofifa.net/meta/team/285/60.png,Swindon Town,1934,63,63,64,61,€750K,€3.3M,Slow,Little,Short,Organised,Little,Little,Contain,Deep,Narrow,Cover,7,1,28,22.55,22.25
FIFA 22,Aug 18 2022,https://cdn.sofifa.net/meta/team/351/60.png,Cheltenham Town,1936,63,64,63,64,€500K,€2.3M,Slow,Little,Short,Organised,Little,Little,Contain,Deep,Narrow,Cover,5,1,24,25.09,24.13
FIFA 22,Aug 18 2022,https://cdn.sofifa.net/meta/team/225/60.png,Mansfield Town,1940,63,64,64,62,€1.5M,€2.8M,Slow,Little,Short,Organised,Little,Little,Contain,Deep,Narrow,Cover,8,1,28,28.27,25.54
FIFA 22,Aug 18 2022,https://cdn.sofifa.net/meta/team/230/60.png,Bristol Rovers,1962,63,64,62,62,€750K,€3.2M,Slow,Little,Short,Organised,Little,Little,Contain,Deep,Narrow,Cover,4,1,27,23.64,25.26
FIFA 22,Aug 18 2022,https://cdn.sofifa.net/meta/team/395/60.png,Accrington Stanley,110313,63,66,63,63,€500K,€4.2M,Slow,Little,Short,Organised,Little,Little,Contain,Deep,Narrow,Cover,1,1,28,24.00,22.61
FIFA 22,Aug 18 2022,https://cdn.sofifa.net/meta/team/76/60.png,Walsall,1803,62,62,63,62,€750K,€2.6M,Slow,Little,Short,Organised,Little,Little,Contain,Deep,Narrow,Cover,7,1,26,23.64,23.69
FIFA 22,Aug 18 2022,https://cdn.sofifa.net/meta/team/205/60.png,Crawley Town,110890,62,63,63,62,€500K,€1.6M,Slow,Little,Short,Organised,Little,Little,Contain,Deep,Narrow,Cover,3,1,28,27.45,25.18
FIFA 22,Aug 18 2022,https://cdn.sofifa.net/meta/team/382/60.png,Harrogate Town,112222,62,61,63,61,€500K,€1.5M,Slow,Little,Short,Organised,Little,Little,Contain,Deep,Narrow,Cover,1,1,25,25.73,24.08
FIFA 22,Aug 18 2022,https://cdn.sofifa.net/meta/team/87/60.png,Crewe Alexandra,121,62,63,63,59,€500K,€2.5M,Slow,Little,Short,Organised,Little,Little,Contain,Deep,Narrow,Cover,5,1,28,22.91,22.11
FIFA 22,Aug 18 2022,https://cdn.sofifa.net/meta/team/185/60.png,Exeter City,143,62,62,63,62,€750K,€2.9M,Slow,Little,Short,Organised,Little,Little,Contain,Deep,Narrow,Cover,6,1,28,23.45,23.46
FIFA 22,Aug 18 2022,https://cdn.sofifa.net/meta/team/74/60.png,Colchester United,1935,62,62,62,61,€500K,€2.3M,Slow,Little,Short,Organised,Little,Little,Contain,Deep,Narrow,Cover,6,1,28,26.27,24.68
FIFA 22,Aug 18 2022,https://cdn.sofifa.net/meta/team/240/60.png,Rochdale,1955,62,61,63,62,€500K,€5M,Slow,Little,Short,Organised,Little,Little,Contain,Deep,Narrow,Cover,2,1,28,24.55,23.57
FIFA 22,Aug 18 2022,https://cdn.sofifa.net/meta/team/294/60.png,Leyton Orient,1958,62,63,62,62,€750K,€2.3M,Slow,Little,Short,Organised,Little,Little,Contain,Deep,Narrow,Cover,4,1,28,24.45,23.14
FIFA 22,Aug 18 2022,https://cdn.sofifa.net/meta/team/201/60.png,Tranmere Rovers,15048,62,63,62,63,€750K,€2.8M,Slow,Little,Short,Organised,Little,Little,Contain,Deep,Narrow,Cover,2,1,25,26.73,25.68
FIFA 22,Aug 18 2022,https://cdn.sofifa.net/meta/team/409/60.png,Stevenage,361,61,61,61,61,€750K,€3M,Slow,Little,Short,Organised,Little,Little,Contain,Deep,Narrow,Cover,3,1,28,27.18,25.71
FIFA 22,Aug 18 2022,https://cdn.sofifa.net/meta/team/379/60.png,Barrow,381,61,58,62,61,€500K,€1.8M,Slow,Little,Short,Organised,Little,Little,Contain,Deep,Narrow,Cover,1,1,27,26.09,25.63
FIFA 22,Aug 18 2022,https://cdn.sofifa.net/meta/team/218/60.png,Oldham Athletic,1920,61,59,61,61,€750K,€4.5M,Slow,Little,Short,Organised,Little,Little,Contain,Deep,Narrow,Cover,4,1,28,26.09,24.25
FIFA 22,Aug 18 2022,https://cdn.sofifa.net/meta/team/310/60.png,Hartlepool United,1941,61,60,60,61,€650K,€2M,Slow,Little,Short,Organised,Little,Little,Contain,Deep,Narrow,Cover,4,1,24,24.73,24.08
FIFA 22,Aug 18 2022,https://cdn.sofifa.net/meta/team/1260/60.png,St Patrick's,423,61,62,60,60,€525K,€977K,Slow,Little,Short,Organised,Little,Little,Contain,Deep,Narrow,Cover,7,1,23,23.09,22.57
FIFA 22,Aug 18 2022,https://cdn.sofifa.net/meta/team/1097/60.png,Derry City,445,61,60,62,60,€510K,€985K,Slow,Little,Short,Organised,Little,Little,Contain,Deep,Narrow,Cover,6,1,27,24.18,22.78
FIFA 22,Aug 18 2022,https://cdn.sofifa.net/meta/team/330/60.png,Carlisle United,1480,61,61,62,61,€500K,€2.1M,Slow,Little,Short,Organised,Little,Little,Contain,Deep,Narrow,Cover,6,1,28,24.82,24.04
FIFA 22,Aug 18 2022,https://cdn.sofifa.net/meta/team/308/60.png,Sutton United,110799,61,61,62,62,€1.3M,€1.6M,Slow,Little,Short,Organised,Little,Little,Contain,Deep,Narrow,Cover,1,1,25,27.91,26.96
FIFA 22,Aug 18 2022,https://cdn.sofifa.net/meta/team/374/60.png,Bohemians,305,60,56,61,57,€530K,€980K,Slow,Little,Short,Organised,Little,Little,Contain,Deep,Narrow,Cover,7,1,19,22.45,22.63
FIFA 22,Aug 18 2022,https://cdn.sofifa.net/meta/team/910/60.png,Sligo Rovers,563,60,61,59,60,€515K,€952K,Slow,Little,Short,Organised,Little,Little,Contain,Deep,Narrow,Cover,6,1,25,23.55,23.12
FIFA 22,Aug 18 2022,https://cdn.sofifa.net/meta/team/1311/60.png,Dundalk,837,60,62,59,60,€700K,€1.2M,Slow,Little,Short,Organised,Little,Little,Contain,Deep,Narrow,Cover,9,2,21,24.64,25.24
FIFA 22,Aug 18 2022,https://cdn.sofifa.net/meta/team/101/60.png,Scunthorpe United,1949,60,60,57,60,€1M,€2.8M,Slow,Little,Short,Organised,Little,Little,Contain,Deep,Narrow,Cover,8,1,28,21.82,21.86
FIFA 22,Aug 18 2022,https://cdn.sofifa.net/meta/team/964/60.png,Finn Harps,111131,58,56,58,57,€500K,€940K,Slow,Little,Short,Organised,Little,Little,Contain,Deep,Narrow,Cover,2,1,27,26.18,25.22
FIFA 22,Aug 18 2022,https://cdn.sofifa.net/meta/team/1152/60.png,Drogheda United,1572,57,58,57,57,€505K,€945K,Slow,Little,Short,Organised,Little,Little,Contain,Deep,Narrow,Cover,3,1,21,23.73,24.05
FIFA 22,Aug 18 2022,https://cdn.sofifa.net/meta/team/1387/60.png,Waterford,753,57,56,57,57,€508K,€950K,Slow,Little,Short,Organised,Little,Little,Contain,Deep,Narrow,Cover,4,1,28,25.36,22.96
FIFA 22,Aug 18 2022,https://cdn.sofifa.net/meta/team/1304/60.png,Longford Town,1586,54,55,54,53,€500K,€935K,Slow,Little,Short,Organised,Little,Little,Contain,Deep,Narrow,Cover,10,1,19,24.18,23.37
