Game Version,Update Date,Team Avatar,Team Name,ID,Overall,Attack,Midfield,Defence,Transfer budget,Club worth,Speed,Dribbling,Passing,Positioning,Crossing,Shooting,Aggression,Pressure,Team width,Defender line,Domestic prestige,International prestige,Players,Starting XI average age,Whole team average age
FIFA 15,Sep 10 2015,https://cdn.sofifa.net/meta/team/4/60.png,Charlton Athletic,89,68,68,69,64,€1.8M,€0,Balanced,Little,Mixed,Organised,Normal,Normal,Press,Medium,Normal,Cover,8,7,30,25.27,23.77
FIFA 15,Sep 10 2015,https://cdn.sofifa.net/meta/team/29/60.png,Wolverhampton Wanderers,110,68,69,67,66,€3M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Press,Medium,Normal,Cover,12,12,30,24.45,22.63
FIFA 15,Sep 10 2015,https://cdn.sofifa.net/meta/team/71/60.png,Leeds United,8,67,68,67,67,€3.5M,€0,Balanced,Little,Mixed,Organised,Normal,Normal,Press,Medium,Normal,Cover,11,12,30,24.82,22.97
FIFA 15,Sep 10 2015,https://cdn.sofifa.net/meta/team/56/60.png,Sheffield Wednesday,1807,67,65,67,66,€2.8M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Press,Medium,Normal,Cover,10,7,30,24.73,24.13
FIFA 15,Sep 10 2015,https://cdn.sofifa.net/meta/team/78/60.png,Brighton & Hove Albion,1808,67,66,66,67,€4.5M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Contain,Medium,Normal,Cover,9,7,30,26.36,24.77
FIFA 15,Sep 10 2015,https://cdn.sofifa.net/meta/team/12/60.png,Birmingham City,88,67,68,67,66,€2.5M,€0,Balanced,Little,Long,Organised,Normal,Normal,Press,Medium,Normal,Cover,11,9,30,25.64,24.93
FIFA 15,Sep 10 2015,https://cdn.sofifa.net/meta/team/116/60.png,Ipswich Town,94,67,69,65,68,€3.5M,€0,Fast,Normal,Long,Organised,Normal,Normal,Press,Medium,Normal,Cover,10,8,30,25.27,25.10
FIFA 15,Sep 10 2015,https://cdn.sofifa.net/meta/team/64/60.png,Millwall,97,67,62,66,64,€2.3M,€0,Balanced,Normal,Long,Organised,Normal,Normal,Press,Medium,Normal,Cover,8,7,30,26.36,26.20
FIFA 15,Sep 10 2015,https://cdn.sofifa.net/meta/team/273/60.png,Aberdeen,77,65,68,66,64,€1.5M,€0,Balanced,Normal,Mixed,Organised,Lots,Normal,Press,Medium,Normal,Cover,15,7,30,25.82,22.87
FIFA 15,Sep 10 2015,https://cdn.sofifa.net/meta/team/236/60.png,Brentford,1925,65,65,66,63,€800K,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Press,Medium,Normal,Cover,6,4,30,23.64,22.53
FIFA 15,Sep 10 2015,https://cdn.sofifa.net/meta/team/251/60.png,Huddersfield Town,1939,65,67,65,65,€3.3M,€0,Balanced,Little,Mixed,Organised,Normal,Normal,Press,Medium,Normal,Cover,8,5,30,24.00,22.33
FIFA 15,Sep 10 2015,https://cdn.sofifa.net/meta/team/294/60.png,Leyton Orient,1958,65,65,64,64,€575K,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Press,Medium,Normal,Cover,6,5,28,25.73,26.57
FIFA 15,Sep 10 2015,https://cdn.sofifa.net/meta/team/21/60.png,Sheffield United,1794,64,62,62,63,€2M,€0,Balanced,Little,Mixed,Organised,Normal,Normal,Press,Medium,Normal,Cover,9,8,28,23.73,23.79
FIFA 15,Sep 10 2015,https://cdn.sofifa.net/meta/team/138/60.png,Rotherham United,1797,64,64,65,63,€950K,€0,Balanced,Little,Long,Organised,Normal,Normal,Press,Medium,Normal,Cover,5,3,26,26.09,24.81
FIFA 15,Sep 10 2015,https://cdn.sofifa.net/meta/team/265/60.png,Inverness CT,620,64,63,61,63,€500K,€0,Balanced,Normal,Short,Organised,Normal,Lots,Press,Medium,Normal,Cover,11,5,30,24.27,22.97
FIFA 15,Sep 10 2015,https://cdn.sofifa.net/meta/team/122/60.png,Bristol City,1919,64,66,65,64,€2.5M,€0,Balanced,Little,Mixed,Organised,Normal,Normal,Press,Medium,Normal,Cover,9,6,28,22.73,21.32
FIFA 15,Sep 10 2015,https://cdn.sofifa.net/meta/team/341/60.png,Milton Keynes Dons,1798,63,63,62,64,€850K,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Press,Medium,Normal,Cover,6,6,27,25.55,22.96
FIFA 15,Sep 10 2015,https://cdn.sofifa.net/meta/team/99/60.png,Preston North End,1801,63,68,62,61,€725K,€0,Balanced,Little,Mixed,Organised,Normal,Normal,Press,Medium,Normal,Cover,8,6,28,25.64,24.71
FIFA 15,Sep 10 2015,https://cdn.sofifa.net/meta/team/137/60.png,Bradford City,1804,63,63,60,63,€775K,€0,Balanced,Normal,Mixed,Organised,Lots,Normal,Press,Medium,Normal,Cover,6,5,28,26.73,24.25
FIFA 15,Sep 10 2015,https://cdn.sofifa.net/meta/team/309/60.png,Motherwell,83,63,65,64,60,€2M,€0,Balanced,Normal,Mixed,Organised,Normal,Little,Press,Medium,Normal,Cover,15,6,30,27.55,23.83
FIFA 15,Sep 10 2015,https://cdn.sofifa.net/meta/team/62/60.png,Rangers,86,63,65,61,63,€5M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Press,Medium,Normal,Cover,20,8,28,27.18,25.79
FIFA 15,Sep 10 2015,https://cdn.sofifa.net/meta/team/218/60.png,Oldham Athletic,1920,63,54,60,63,€550K,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Press,Medium,Normal,Cover,6,4,28,23.27,22.43
FIFA 15,Sep 10 2015,https://cdn.sofifa.net/meta/team/28/60.png,Blackpool,1926,63,64,62,61,€2.8M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Press,Medium,Normal,Cover,10,7,29,25.18,22.86
FIFA 15,Sep 10 2015,https://cdn.sofifa.net/meta/team/54/60.png,Barnsley,1932,63,58,62,59,€1.5M,€0,Balanced,Normal,Long,Organised,Normal,Normal,Press,Medium,Normal,Cover,8,7,28,20.09,21.82
FIFA 15,Sep 10 2015,https://cdn.sofifa.net/meta/team/235/60.png,Doncaster Rovers,142,63,65,64,60,€1.2M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Press,Medium,Normal,Cover,8,6,28,26.73,23.46
FIFA 15,Sep 10 2015,https://cdn.sofifa.net/meta/team/285/60.png,Swindon Town,1934,63,63,63,63,€475K,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Press,Medium,Normal,Cover,6,5,28,22.09,21.25
FIFA 15,Sep 10 2015,https://cdn.sofifa.net/meta/team/282/60.png,Dundee United,181,63,65,61,63,€1.5M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Press,Medium,Normal,Cover,14,7,30,25.18,21.87
FIFA 15,Sep 10 2015,https://cdn.sofifa.net/meta/team/734/60.png,St. Johnstone,100804,63,64,64,63,€350K,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Press,Medium,Normal,Cover,10,5,30,28.27,24.10
FIFA 15,Sep 10 2015,https://cdn.sofifa.net/meta/team/117/60.png,Coventry City,1800,62,62,61,61,€500K,€0,Balanced,Little,Mixed,Organised,Normal,Normal,Press,Medium,Normal,Cover,9,8,28,23.73,22.36
FIFA 15,Sep 10 2015,https://cdn.sofifa.net/meta/team/76/60.png,Walsall,1803,62,63,61,62,€450K,€0,Balanced,Little,Mixed,Organised,Normal,Normal,Press,Medium,Normal,Cover,5,4,27,23.36,21.74
FIFA 15,Sep 10 2015,https://cdn.sofifa.net/meta/team/180/60.png,Kilmarnock,82,62,62,63,60,€400K,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Press,Medium,Normal,Cover,12,5,30,23.45,21.93
FIFA 15,Sep 10 2015,https://cdn.sofifa.net/meta/team/261/60.png,Yeovil Town,346,62,59,62,61,€575K,€0,Balanced,Little,Long,Organised,Normal,Normal,Press,Medium,Normal,Cover,5,4,26,25.36,24.50
FIFA 15,Sep 10 2015,https://cdn.sofifa.net/meta/team/246/60.png,Ross County,631,62,64,62,60,€375K,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Press,Medium,Normal,Cover,10,2,30,25.36,25.00
FIFA 15,Sep 10 2015,https://cdn.sofifa.net/meta/team/154/60.png,Shrewsbury Town,127,62,62,63,61,€625K,€0,Balanced,Normal,Long,Organised,Normal,Normal,Contain,Deep,Normal,Cover,4,3,28,24.18,23.36
FIFA 15,Sep 10 2015,https://cdn.sofifa.net/meta/team/248/60.png,Chesterfield,1924,62,62,63,62,€725K,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Press,Medium,Normal,Cover,5,4,28,25.82,22.96
FIFA 15,Sep 10 2015,https://cdn.sofifa.net/meta/team/348/60.png,Port Vale,1928,62,62,62,61,€600K,€0,Fast,Normal,Mixed,Organised,Lots,Normal,Press,Medium,Normal,Cover,5,4,27,27.45,25.11
FIFA 15,Sep 10 2015,https://cdn.sofifa.net/meta/team/98/60.png,Notts County,1937,62,61,62,61,€1.1M,€0,Balanced,Little,Long,Organised,Lots,Normal,Press,Medium,Normal,Cover,6,6,28,27.82,26.00
FIFA 15,Sep 10 2015,https://cdn.sofifa.net/meta/team/254/60.png,Peterborough United,1938,62,59,61,58,€2M,€0,Balanced,Little,Mixed,Organised,Normal,Normal,Press,Medium,Normal,Cover,7,7,28,22.27,21.11
FIFA 15,Sep 10 2015,https://cdn.sofifa.net/meta/team/339/60.png,Partick Thistle,1754,62,63,62,62,€300K,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Press,Medium,Normal,Cover,10,2,30,24.18,22.33
FIFA 15,Sep 10 2015,https://cdn.sofifa.net/meta/team/5/60.png,Portsmouth,1790,62,62,61,61,€650K,€0,Balanced,Little,Mixed,Organised,Normal,Normal,Press,Medium,Normal,Cover,11,8,28,25.27,24.71
FIFA 15,Sep 10 2015,https://cdn.sofifa.net/meta/team/205/60.png,Crawley Town,110890,61,61,59,59,€650K,€0,Balanced,Little,Long,Organised,Normal,Normal,Contain,Medium,Normal,Cover,4,5,26,28.91,25.88
FIFA 15,Sep 10 2015,https://cdn.sofifa.net/meta/team/74/60.png,Colchester United,1935,61,60,62,61,€700K,€0,Balanced,Normal,Long,Organised,Normal,Normal,Press,Medium,Normal,Cover,6,5,28,23.09,21.54
FIFA 15,Sep 10 2015,https://cdn.sofifa.net/meta/team/124/60.png,Bury,1945,61,61,62,62,€325K,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Press,Medium,Normal,Cover,4,4,28,24.91,23.86
FIFA 15,Sep 10 2015,https://cdn.sofifa.net/meta/team/101/60.png,Scunthorpe United,1949,61,62,60,61,€500K,€0,Balanced,Little,Mixed,Organised,Normal,Normal,Press,Deep,Normal,Cover,7,5,28,25.18,24.07
FIFA 15,Sep 10 2015,https://cdn.sofifa.net/meta/team/114/60.png,Southend United,1954,61,60,60,60,€325K,€0,Balanced,Normal,Mixed,Organised,Lots,Normal,Press,Medium,Normal,Cover,5,4,28,25.00,23.89
FIFA 15,Sep 10 2015,https://cdn.sofifa.net/meta/team/284/60.png,Dundee,180,61,64,62,59,€323K,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Press,Medium,Normal,Cover,11,3,30,25.91,22.80
FIFA 15,Sep 10 2015,https://cdn.sofifa.net/meta/team/496/60.png,St. Mirren,100805,61,63,60,61,€350K,€0,Balanced,Normal,Short,Organised,Normal,Normal,Press,Medium,Normal,Cover,11,5,30,23.64,21.97
FIFA 15,Sep 10 2015,https://cdn.sofifa.net/meta/team/307/60.png,Gillingham,1802,60,61,59,57,€600K,€0,Balanced,Normal,Mixed,Organised,Lots,Normal,Press,Medium,Normal,Cover,5,4,28,24.45,22.14
FIFA 15,Sep 10 2015,https://cdn.sofifa.net/meta/team/87/60.png,Crewe Alexandra,121,60,61,58,58,€525K,€0,Balanced,Little,Mixed,Organised,Normal,Normal,Press,Medium,Normal,Cover,4,3,28,22.45,21.07
FIFA 15,Sep 10 2015,https://cdn.sofifa.net/meta/team/301/60.png,AFC Wimbledon,112259,60,58,60,59,€275K,€0,Balanced,Little,Mixed,Organised,Normal,Normal,Press,Deep,Normal,Cover,3,2,28,25.27,22.36
FIFA 15,Sep 10 2015,https://cdn.sofifa.net/meta/team/317/60.png,Fleetwood Town,112260,60,60,60,59,€1.1M,€0,Balanced,Little,Mixed,Organised,Normal,Normal,Press,Medium,Normal,Cover,3,3,28,24.45,23.82
FIFA 15,Sep 10 2015,https://cdn.sofifa.net/meta/team/110/60.png,Plymouth Argyle,1929,60,60,60,60,€400K,€0,Fast,Normal,Mixed,Organised,Normal,Normal,Press,Medium,Normal,Cover,6,3,27,22.82,21.85
FIFA 15,Sep 10 2015,https://cdn.sofifa.net/meta/team/221/60.png,Northampton Town,1930,60,62,59,60,€500K,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Press,Medium,Normal,Cover,4,2,28,26.27,24.82
FIFA 15,Sep 10 2015,https://cdn.sofifa.net/meta/team/297/60.png,Oxford United,1951,60,59,60,58,€600K,€0,Balanced,Little,Mixed,Organised,Normal,Normal,Press,Medium,Normal,Cover,4,4,28,24.64,22.86
FIFA 15,Sep 10 2015,https://cdn.sofifa.net/meta/team/240/60.png,Rochdale,1955,60,56,58,59,€475K,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Press,Medium,Normal,Cover,5,4,28,23.27,23.25
FIFA 15,Sep 10 2015,https://cdn.sofifa.net/meta/team/338/60.png,Hamilton Academical,184,60,63,59,58,€323K,€0,Balanced,Normal,Mixed,Free form,Normal,Lots,Press,Medium,Normal,Cover,9,3,30,25.09,21.97
FIFA 15,Sep 10 2015,https://cdn.sofifa.net/meta/team/330/60.png,Carlisle United,1480,60,61,58,53,€625K,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Press,Medium,Normal,Cover,6,4,28,22.82,24.00
FIFA 15,Sep 10 2015,https://cdn.sofifa.net/meta/team/207/60.png,Shamrock Rovers,306,59,57,59,57,€275K,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Press,Medium,Normal,Cover,15,2,25,25.45,23.64
FIFA 15,Sep 10 2015,https://cdn.sofifa.net/meta/team/1311/60.png,Dundalk,837,59,57,60,58,€300K,€0,Fast,Normal,Mixed,Organised,Normal,Normal,Press,Medium,Normal,Cover,15,2,24,24.91,22.79
FIFA 15,Sep 10 2015,https://cdn.sofifa.net/meta/team/409/60.png,Stevenage,361,59,58,57,59,€425K,€0,Balanced,Little,Mixed,Organised,Normal,Normal,Press,Medium,Normal,Cover,3,3,28,26.82,24.61
FIFA 15,Sep 10 2015,https://cdn.sofifa.net/meta/team/376/60.png,Dagenham & Redbridge,373,59,61,59,54,€225K,€0,Fast,Little,Mixed,Organised,Normal,Normal,Press,Medium,Normal,Cover,3,2,26,24.55,22.62
FIFA 15,Sep 10 2015,https://cdn.sofifa.net/meta/team/115/60.png,Luton Town,1923,59,59,59,60,€625K,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Press,Medium,Normal,Cover,6,5,28,25.18,24.82
FIFA 15,Sep 10 2015,https://cdn.sofifa.net/meta/team/183/60.png,Wycombe Wanderers,1933,59,56,60,59,€550K,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Press,Medium,Normal,Cover,5,3,24,25.36,25.21
FIFA 15,Sep 10 2015,https://cdn.sofifa.net/meta/team/185/60.png,Exeter City,143,59,57,59,58,€300K,€0,Balanced,Little,Mixed,Organised,Normal,Normal,Press,Medium,Normal,Cover,5,3,28,27.36,24.96
FIFA 15,Sep 10 2015,https://cdn.sofifa.net/meta/team/351/60.png,Cheltenham Town,1936,59,54,59,59,€325K,€0,Balanced,Little,Mixed,Organised,Normal,Normal,Press,Medium,Normal,Cover,4,2,28,22.45,22.32
FIFA 15,Sep 10 2015,https://cdn.sofifa.net/meta/team/225/60.png,Mansfield Town,1940,59,58,57,58,€400K,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Press,Medium,Normal,Cover,2,2,28,22.82,24.39
FIFA 15,Sep 10 2015,https://cdn.sofifa.net/meta/team/310/60.png,Hartlepool United,1941,59,57,58,58,€475K,€0,Balanced,Little,Mixed,Organised,Normal,Normal,Press,Medium,Normal,Cover,5,3,28,24.73,24.14
FIFA 15,Sep 10 2015,https://cdn.sofifa.net/meta/team/232/60.png,Cambridge United,1944,59,59,58,58,€250K,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Press,Medium,Normal,Cover,3,2,28,25.45,23.89
FIFA 15,Sep 10 2015,https://cdn.sofifa.net/meta/team/92/60.png,York City,1948,59,59,60,58,€200K,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Press,Medium,Normal,Cover,3,2,26,25.18,24.58
FIFA 15,Sep 10 2015,https://cdn.sofifa.net/meta/team/150/60.png,Burton Albion,15015,59,63,58,59,€375K,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Press,Medium,Normal,Cover,2,2,28,26.27,23.61
FIFA 15,Sep 10 2015,https://cdn.sofifa.net/meta/team/201/60.png,Tranmere Rovers,15048,59,61,58,58,€600K,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Press,Medium,Normal,Cover,6,4,28,25.09,23.75
FIFA 15,Sep 10 2015,https://cdn.sofifa.net/meta/team/772/60.png,Morecambe,357,58,59,57,58,€250K,€0,Balanced,Little,Mixed,Organised,Normal,Normal,Press,Medium,Normal,Cover,2,1,27,25.36,24.30
FIFA 15,Sep 10 2015,https://cdn.sofifa.net/meta/team/326/60.png,Cork City,422,58,58,53,57,€250K,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Press,Medium,Normal,Cover,14,2,25,26.09,25.28
FIFA 15,Sep 10 2015,https://cdn.sofifa.net/meta/team/1260/60.png,St Patrick's,423,58,59,57,57,€275K,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Press,Medium,Normal,Cover,15,2,25,24.09,23.60
FIFA 15,Sep 10 2015,https://cdn.sofifa.net/meta/team/910/60.png,Sligo Rovers,563,57,59,56,53,€275K,€0,Balanced,Normal,Short,Organised,Normal,Normal,Press,Medium,Normal,Cover,14,2,25,24.73,24.72
FIFA 15,Sep 10 2015,https://cdn.sofifa.net/meta/team/72/60.png,Newport County,112254,57,56,57,57,€625K,€0,Balanced,Little,Mixed,Organised,Lots,Normal,Press,Medium,Normal,Cover,2,1,27,25.73,22.74
FIFA 15,Sep 10 2015,https://cdn.sofifa.net/meta/team/395/60.png,Accrington Stanley,110313,57,58,55,55,€175K,€0,Balanced,Little,Long,Organised,Normal,Normal,Press,Medium,Normal,Cover,2,1,28,24.09,22.82
